NYR1code,NYR2code,NYR3code,NYR4code,NYR5code,Study_ID,CSCa1,CSCa2,CSCa3,CSCa4,CSCa5,CSCa6,CSCa7,CSCa8,CSCa9,CSCa10,CSCb2,CSCb3,CSCb4,CSCb5,CSCb6,CSCb7,CSCb8,CSCb9,CSCb10,CSCb11,Grit1,Grit2,Grit3,Grit4,Grit5,Grit6,Grit7,Grit8,Grit9,Grit10,Grit11,Grit12,Imp4,Imp5,Imp6,Imp7,Imp8,Imp9,Imp10,Imp11,GD1_1,GD1_2,GD1_3,GD1_4,GD3_1,GD3_2,GD3_3,GD3_4,GD2_1,GD2_2,GD2_3,GD2_4,Conscient_1,Conscient_2,Conscient_3,Conscient_4,Conscient_5,Conscient_6,Conscient_7,Conscient_8,Conscient_9,SE1,SE2,SE3,SE4,SE5,SE6,SE7,SE8,SE9,SE10,NumRes,t1Commit_1,t1Effort_1,t1Confident_1,t1SelfControl_1,New_1,WhyFail_1,NYR2,t1Commit_2,t1Effort_2,t1Confident_2,t1SelfControl_2,New_2,WhyFail_2,NYR3,t1Commit_3,t1Effort_3,t1Confident_3,t1SelfControl_3,New_3,WhyFail_3,NYR4,t1Commit_4,t1Effort_4,t1Confident_4,t1SelfControl_4,New_4,WhyFail_4,NYR5,t1Commit_5,t1Effort_5,t1Confident_5,t1SelfControl_5,New_5,WhyFail_5,T1Fail,Male,Age,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Education,inhib,init,cont,selfcontrol,gritty,consistency,perseverance,disengagement,consc,impulse,selfesteem,Category1_1,Category1_2,Category1_3,Category1_4,Category1_5,Category1_6,Category1_7,Category1_8,Category1_9,Category1_10,Status1,Apps1,Prog1_1,Prog1_2,Behav1_2,Behav1_3,Behav1_4,Letgo1_1_1,Letgo1_1_2,Letgo1_1_3,Letgo1_1_4,Res1_3,Category2_1,Category2_2,Category2_3,Category2_4,Category2_5,Category2_6,Category2_7,Category2_8,Category2_9,Category2_10,Status2,Apps2,Prog2_1,Prog2_2,Behav2_2,Behav2_3,Behav2_4,Letgo2_1_1,Letgo2_1_2,Letgo2_1_3,Letgo2_1_4,Res2_3,Category3_1,Category3_2,Category3_3,Category3_4,Category3_5,Category3_6,Category3_7,Category3_8,Category3_9,Category3_10,Status3,Apps3,Prog3_1,Prog3_2,Behav3_2,Behav3_3,Behav3_4,Letgo3_1_1,Letgo3_1_2,Letgo3_1_3,Letgo3_1_4,Res3_3,Category4_1,Category4_2,Category4_3,Category4_4,Category4_5,Category4_6,Category4_7,Category4_8,Category4_9,Category4_10,Status4,Apps4,Prog4_1,Prog4_2,Behav4_2,Behav4_3,Behav4_4,Letgo4_1_1,Letgo4_1_2,Letgo4_1_3,Letgo4_1_4,Res4_3,Category5_1,Category5_2,Category5_3,Category5_4,Category5_5,Category5_6,Category5_7,Category5_8,Category5_9,Category5_10,Status5,Apps5,Prog5_1,Prog5_2,Behav5_2,Behav5_3,Behav5_4,LetGo5_1_1,LetGo5_1_2,LetGo5_1_3,LetGo5_1_4,Res5_3,t2Commit_1,t2Commit_2,t2Commit_3,t2Commit_4,t2Commit_5,t2Effort_1,t2Effort_2,t2Effort_3,t2Effort_4,t2Effort_5,t2Confident_1,t2Confident_2,t2Confident_3,t2Confident_4,t2Confident_5,t2Conflict_1,t2Conflict_2,t2Conflict_3,t2Conflict_4,t2Conflict_5,t2Time_1,t2Time_2,t2Time_3,t2Time_4,t2Time_5,t2Money_1,t2Money_2,t2Money_3,t2Money_4,t2Money_5,t2Unpleasant_1,t2Unpleasant_2,t2Unpleasant_3,t2Unpleasant_4,t2Unpleasant_5,t2Motivation_1,t2Motivation_2,t2Motivation_3,t2Motivation_4,t2Motivation_5,t2SelfControl_1,t2SelfControl_2,t2SelfControl_3,t2SelfControl_4,t2SelfControl_5,t2Forget_1,t2Forget_2,t2Forget_3,t2Forget_4,t2Forget_5,t2OthersKnow_1,t2OthersKnow_2,t2OthersKnow_3,t2OthersKnow_4,t2OthersKnow_5,t2OthersFail_1,t2OthersFail_2,t2OthersFail_3,t2OthersFail_4,t2OthersFail_5,t2OthersRely_1,t2OthersRely_2,t2OthersRely_3,t2OthersRely_4,t2OthersRely_5,Part1,Part2,t3Category1_1,t3Category1_2,t3Category1_3,t3Category1_4,t3Category1_5,t3Category1_6,t3Category1_7,t3Category1_8,t3Category1_9,t3Category1_10,t3Category2_1,t3Category2_2,t3Category2_3,t3Category2_4,t3Category2_5,t3Category2_6,t3Category2_7,t3Category2_8,t3Category2_9,t3Category2_10,t3Category3_1,t3Category3_2,t3Category3_3,t3Category3_4,t3Category3_5,t3Category3_6,t3Category3_7,t3Category3_8,t3Category3_9,t3Category3_10,t3Category4_1,t3Category4_2,t3Category4_3,t3Category4_4,t3Category4_5,t3Category4_6,t3Category4_7,t3Category4_8,t3Category4_9,t3Category4_10,t3Category5_1,t3Category5_2,t3Category5_3,t3Category5_4,t3Category5_5,t3Category5_6,t3Category5_7,t3Category5_8,t3Category5_9,t3Category5_10,t3Status1,t3Apps1,t3Prog1_1,t3Prog1_2,t3Behav1_2,t3Behav1_3,t3Behav1_4,t3Letgo1_1_1,t3Letgo1_1_2,t3Letgo1_1_3,t3Letgo1_1_4,t3Res1_3,t3Status2,t3Apps2,t3Prog2_1,t3Prog2_2,t3Behav2_2,t3Behav2_3,t3Behav2_4,t3Letgo2_1_1,t3Letgo2_1_2,t3Letgo2_1_3,t3Letgo2_1_4,t3Res2_3,t3Status3,t3Apps3,t3Prog3_1,t3Prog3_2,t3Behav3_2,t3Behav3_3,t3Behav3_4,t3Letgo3_1_1,t3Letgo3_1_2,t3Letgo3_1_3,t3Letgo3_1_4,t3Res3_3,t3Status4,t3Apps4,t3Prog4_1,t3Prog4_2,t3Behav4_2,t3Behav4_3,t3Behav4_4,t3Letgo4_1_1,t3Letgo4_1_2,t3Letgo4_1_3,t3Letgo4_1_4,t3Res4_3,t3Status5,t3Apps5,t3Prog5_1,t3Prog5_2,t3Behav5_2,t3Behav5_3,t3Behav5_4,t3Letgo5_1_1,t3Letgo5_1_2,t3Letgo5_1_3,t3Letgo5_1_4,t3Res5_3,t3Commit_1,t3Commit_2,t3Commit_3,t3Commit_4,t3Commit_5,t3Effort_1,t3Effort_2,t3Effort_3,t3Effort_4,t3Effort_5,t3Confident_1,t3Confident_2,t3Confident_3,t3Confident_4,t3Confident_5,t3Conflict_1,t3Conflict_2,t3Conflict_3,t3Conflict_4,t3Conflict_5,t3Time_1,t3Time_2,t3Time_3,t3Time_4,t3Time_5,t3Money_1,t3Money_2,t3Money_3,t3Money_4,t3Money_5,t3Unpleasant_1,t3Unpleasant_2,t3Unpleasant_3,t3Unpleasant_4,t3Unpleasant_5,t3Motivation_1,t3Motivation_2,t3Motivation_3,t3Motivation_4,t3Motivation_5,t3SelfControl_1,t3SelfControl_2,t3SelfControl_3,t3SelfControl_4,t3SelfControl_5,t3Forget_1,t3Forget_2,t3Forget_3,t3Forget_4,t3Forget_5,t3OthersKnow_1,t3OthersKnow_2,t3OthersKnow_3,t3OthersKnow_4,t3OthersKnow_5,t3OthersFail_1,t3OthersFail_2,t3OthersFail_3,t3OthersFail_4,t3OthersFail_5,t3OthersRely_1,t3OthersRely_2,t3OthersRely_3,t3OthersRely_4,t3OthersRely_5,Part3,Resolutions2017,t4Status1,t4Prog1,t4Achieve1,t4Success1,Measure1,Stretch1_1,Stretch1_2,Serious1_1,Serious1_2,Persistence1_1,Persistence1_2,Persistence1_3,Repeat1,t4Letgo1_1_1,t4Letgo1_1_2,t4Letgo1_1_3,t4Letgo1_1_4,t4Status2,t4Prog2,t4Achieve2,t4Success2,Measure2,Stretch2_1,Stretch2_2,Serious2_1,Serious2_2,Persistence2_1,Persistence2_2,Persistence2_3,Repeat2,t4Letgo2_1_1,t4Letgo2_1_2,t4Letgo2_1_3,t4Letgo2_1_4,t4Status3,t4Prog3,t4Achieve3,t4Success3,Measure3,Stretch3_1,Stretch3_2,Serious3_1,Serious3_2,Persistence3_1,Persistence3_2,Persistence3_3,Repeat3,t4Letgo3_1_1,t4Letgo3_1_2,t4Letgo3_1_3,t4Letgo3_1_4,t4Status4,t4Prog4,t4Achieve4,t4Success4,Measure4,Stretch4_1,Stretch4_2,Serious4_1,Serious4_2,Persistence4_1,Persistence4_2,Persistence4_3,Repeat4,t4Letgo4_1_1,t4Letgo4_1_2,t4Letgo4_1_3,t4Letgo4_1_4,t4Status5,t4Prog5,t4Achieve5,t4Success5,Measure5,Stretch5_1,Stretch5_2,Serious5_1,Serious5_2,Persistence5_1,Persistence5_2,Persistence5_3,Repeat5,t4Letgo5_1_1,t4Letgo5_1_2,t4Letgo5_1_3,t4Letgo5_1_4,RankSuccess,tokeep,Part4,Part123
1,3,,,,111,3,4,2,2,1,3,2,4,4,5,4,2,3,1,4,1,3,4,1,3,2,2,2,4,1,2,2,3,4,5,5,4,2,0,2,2,0,2,2,2,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,2,5,5,4,5,1,No,1,5,5,5,4,1,NA,,,,,,,,,,,,,,,,,,,,,,No,female,58,1,,,,,,high school diploma,3.142857143,2.285714286,3,2.8,3,2.166666667,3.833333333,4.833333333,4.222222222,12,40,1,0,0,0,0,0,0,0,0,0,2,2,6,18,1,6,6,4,3,5,3,6,1,1,0,0,0,0,0,0,0,0,1,2,2,83,4,3,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,1,4,,,,1,5,,,,1,1,,,,5,1,,,,4,1,,,,3,1,,,,5,5,,,,5,4,,,,1,1,,,,1,1,,,,1,4,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,13,2,5,2,,,,,1,1,2,4,43,3,5,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,1,4,,,,2,5,,,,1,1,,,,3,1,,,,3,1,,,,1,1,,,,4,1,,,,4,2,,,,1,1,,,,1,1,,,,1,1,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2,,,,,112,3,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,3,3,4,4,4,2,4,4,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,5,4,4,5,5,5,4,3,4,3,3,4,4,3,2,4,3,1,5,5,5,5,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,female,58,1,,,,,,associates degree,3.428571429,4,3.666666667,3.7,3.583333333,3.5,3.666666667,2,4.555555556,12,33,0,0,1,0,0,0,0,0,0,0,1,1,1,73,5,5,3,6,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,5,,,,,2,,,,,5,,,,,2,,,,,4,,,,,4,,,,,5,,,,,1,,,,,2,,,,,3,,,,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,90,5,5,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,5,,,,,4,,,,,5,,,,,1,,,,,2,,,,,2,,,,,5,,,,,1,,,,,2,,,,,2,,,,,4,,,,,1,1,6,68,7,3,5,2,4,1,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
3,,,,,113,3,4,4,4,4,3,2,3,2,5,5,3,4,4,2,5,5,4,1,5,4,4,3,3,3,4,3,3,5,5,5,5,1,0,2,2,0,1,2,1,4,2,3,2,2,3,2,3,2,2,2,3,5,5,5,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,1,5,5,4,5,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,female,33,1,,,,,,associates degree,3.285714286,3.571428571,4,3.6,3.916666667,3.5,4.333333333,2.5,4.444444444,9,40,0,0,1,0,0,0,0,0,0,0,4,2,8,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,,,,,5,,,,,1,,,,,4,,,,,2,,,,,3,,,,,3,,,,,3,,,,,2,,,,,2,,,,,3,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,37,2,2,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,4,,,,,1,,,,,4,,,,,3,,,,,5,,,,,5,,,,,4,,,,,4,,,,,5,,,,,3,,,,,1,,,,,1,1,2,12,5,2,3,1,4,1,4,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,,,,,114,2,2,1,3,3,5,4,2,3,1,4,3,5,1,4,4,5,5,4,4,2,4,3,3,2,1,2,3,4,4,3,5,1,-1,1,1,-1,2,1,1,4,3,1,5,3,3,2,2,3,1,1,4,3,4,5,2,2,4,5,3,3,2,2,1,1,3,,3,4,3,2,1,5,4,2,3,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,male,21,1,,,,,,some college but no degree,3.142857143,3,3.666666667,3.25,3,2.5,3.5,2.666666667,3.444444444,5,21,0,0,1,0,0,0,0,0,0,0,1,1,4,91,4,5,3,6,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,,,,,5,,,,,2,,,,,4,,,,,4,,,,,1,,,,,1,,,,,4,,,,,1,,,,,3,,,,,1,,,,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,41,2,3,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,2,,,,,3,,,,,4,,,,,4,,,,,2,,,,,3,,,,,4,,,,,3,,,,,5,,,,,5,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2,,,,,115,4,5,5,4,5,4,4,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,5,4,3,5,4,5,5,2,0,2,2,0,2,2,2,3,3,3,2,4,4,4,3,3,3,3,2,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,1,5,4,5,3,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,female,39,1,,,,,,bachelors degree,4.142857143,4.714285714,4.333333333,4.4,4.583333333,4.833333333,4.333333333,3.083333333,5,12,40,1,1,0,0,0,0,0,0,0,0,2,2,1,19,3,5,3,6,6,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,,,,,2,,,,,4,,,,,2,,,,,1,,,,,1,,,,,1,,,,,2,,,,,1,,,,,3,,,,,3,,,,,4,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,7,54,2,5,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,1,,,,,5,,,,,5,,,,,1,,,,,1,2,6,86,6,5,5,1,5,1,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2,2,3,,,116,3,4,2,3,3,3,4,2,4,3,4,4,4,3,3,4,4,3,2,3,3,2,2,4,2,4,4,4,4,3,5,4,2,0,2,2,0,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,5,4,5,4,4,5,5,3,4,1,1,2,3,2,2,2,1,2,1,3,5,4,5,4,1,NA,1,5,3,3,4,1,NA,1,4,2,4,3,1,NA,,,,,,,,,,,,,,,No,female,25,1,,,,,,bachelors degree,3.285714286,3,3.5,3.25,3.416666667,2.833333333,4,2,4.333333333,12,17,1,0,0,0,0,0,0,0,0,0,1,1,3,17,4,4,5,6,6,6,6,1,1,1,0,0,0,1,0,0,0,0,1,2,4,5,3,3,2,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,2,2,6,3,1,3,1,1,4,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,,,4,3,1,,,5,3,3,,,1,1,1,,,4,4,3,,,2,3,4,,,1,2,2,,,3,4,3,,,5,4,5,,,1,1,4,,,5,4,3,,,5,1,1,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,21,3,3,2,,,,,1,1,2,3,21,3,3,2,,,,,1,5,2,8,1,,,,2,4,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,,,4,2,1,,,5,2,1,,,1,1,4,,,3,5,5,,,2,3,5,,,1,3,3,,,4,4,4,,,4,4,3,,,3,3,4,,,4,3,3,,,4,1,2,,,1,1,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3,,,,,117,3,4,4,2,3,4,5,4,5,4,4,3,3,1,5,3,3,2,4,3,4,2,2,3,3,4,5,5,3,5,4,4,1,0,1,1,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,4,3,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,4,5,5,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,female,33,,1,,,,,bachelors degree,3.428571429,3.571428571,3.333333333,3.45,3.666666667,3,4.333333333,1.833333333,3.777777778,7,40,0,0,1,0,1,0,0,0,0,0,1,1,1,65,4,5,3,6,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,5,,,,,1,,,,,5,,,,,5,,,,,2,,,,,3,,,,,5,,,,,1,,,,,2,,,,,3,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,91,2,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,1,,,,,2,,,,,1,,,,,4,,,,,1,,,,,1,,,,,1,,,,,1,,,,,4,,,,,3,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2,2,2,,,118,4,3,3,4,3,2,4,2,4,3,4,2,3,2,4,4,4,4,2,4,3,4,2,2,2,4,2,4,2,2,4,4,2,0,2,2,0,2,2,2,2,3,2,2,2,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,2,3,1,2,2,3,2,3,2,2,3,5,5,5,5,1,NA,1,5,4,5,5,1,NA,1,4,4,4,5,1,NA,,,,,,,,,,,,,,,No,male,20,1,,,,,,high school diploma,3.571428571,2.857142857,3.333333333,3.25,2.916666667,2.833333333,3,3.083333333,3.777777778,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3,,,,,119,5,2,3,2,3,4,3,1,4,2,5,2,4,3,5,4,3,4,2,5,2,3,2,1,2,3,3,5,4,4,3,5,1,-1,2,1,0,1,2,1,3,2,2,5,5,3,2,4,3,2,2,5,5,2,4,3,2,2,4,4,1,1,3,2,3,3,3,,3,3,3,1,5,4,3,4,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,male,25,1,,,,,,associates degree,3.285714286,2.714285714,4,3.3,3.083333333,2.166666667,4,3.166666667,3,7,24,1,0,0,0,0,1,0,0,0,0,1,2,1,8,5,5,1,5,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5,,,,,4,,,,,5,,,,,3,,,,,4,,,,,4,,,,,4,,,,,3,,,,,4,,,,,4,,,,,5,,,,,5,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,53,5,5,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,5,,,,,2,,,,,2,,,,,2,,,,,2,,,,,3,,,,,5,,,,,1,,,,,5,,,,,5,,,,,2,,,,,1,1,1,49,8,5,5,4,5,4,3,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
3,3,3,,,120,4,2,2,2,1,3,4,1,3,1,3,2,2,1,4,4,2,3,1,3,1,1,1,1,1,1,4,4,4,4,5,5,2,0,1,2,0,2,1,2,5,3,2,1,5,3,2,1,5,3,2,1,4,2,5,2,1,5,3,5,1,4,1,4,4,3,1,4,1,4,4,3,5,4,3,5,3,No,1,5,4,4,5,3,No,1,5,5,4,5,1,,,,,,,,,,,,,,,,No,male,33,1,1,,,,1,bachelors degree,2.857142857,1.857142857,2.5,2.4,2.666666667,1,4.333333333,2.75,3.111111111,10,30,1,0,0,0,0,0,0,0,0,0,1,1,2,8,3,4,1,6,6,6,6,1,0,0,1,0,1,0,0,0,0,1,1,1,3,11,2,5,1,6,6,6,6,1,0,0,1,0,1,0,0,0,0,0,1,1,1,25,5,5,2,6,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,,,3,3,5,,,5,5,5,,,1,1,1,,,4,3,5,,,4,1,5,,,5,3,5,,,5,5,5,,,5,5,5,,,3,4,1,,,4,3,5,,,5,3,5,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,14,3,4,4,,,,,1,1,1,5,6,3,5,1,,,,,3,1,1,1,17,5,5,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,,,4,2,5,,,3,2,3,,,1,1,1,,,5,3,5,,,2,1,5,,,3,2,5,,,5,5,5,,,5,4,5,,,3,3,2,,,3,5,5,,,5,5,5,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
2,2,,,,121,4,4,3,3,3,3,3,3,4,4,3,5,3,3,3,3,3,4,3,5,2,2,3,3,3,3,5,3,3,3,5,5,1,0,2,2,0,1,1,2,2,2,3,1,2,2,3,2,2,2,3,2,5,4,5,3,5,4,3,3,2,3,3,4,3,4,3,4,3,3,3,2,4,3,3,4,1,NA,1,5,5,,3,2,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,female,48,1,,,,,,bachelors degree,3.714285714,3.142857143,3.5,3.45,3.333333333,2.666666667,4,2.166666667,3.777777778,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,4,2,4,1,4,2,4,2,3,4,3,,,,,6,72,7,4,5,1,5,1,5,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1
